pedido_id,fecha,cliente_id,cliente_nombre,ciudad,region,producto_id,producto_nombre,categoria,cantidad,precio_unitario,importe,canal,metodo_pago,valoracion,importe_por_unidad_bruto,dia_semana
PED200664,2025-06-05,C100034,Cliente 0035,Palma,Levante,P008,"Monitor 24""",Electrónica,1,155.32,155.32,Marketplace,PayPal,,155.32,Thursday
PED206395,2025-06-05,C100151,Cliente 0152,Valencia,Levante,P015,Esterilla yoga,Deporte,2,127.8,255.6,Web,Transferencia,4.0,127.8,Thursday
PED205845,2025-06-05,C100147,Cliente 0148,Valencia,Levante,P010,Robot aspirador,Hogar,1,113.02,113.02,Marketplace,Contra reembolso,4.0,113.02,Thursday
PED204033,2025-06-06,C100035,Cliente 0036,Madrid,Centro,P004,Teclado mecánico,Electrónica,2,101.32,202.64,Web,PayPal,,101.32,Friday
PED206160,2025-06-06,C100151,Cliente 0152,Valencia,Levante,P017,Botella térmica,Deporte,3,145.57,436.71,Marketplace,Tarjeta,2.0,145.57,Friday
PED205437,2025-06-06,C100130,Cliente 0131,Zaragoza,Centro,P023,Mochila urbana,Moda,2,75.21,150.42,Web,PayPal,2.0,75.21,Friday
PED205169,2025-06-06,C100020,Cliente 0021,Zaragoza,Centro,P020,Reloj deportivo,Deporte,3,171.21,513.63,Web,PayPal,1.0,171.21,Friday
PED201847,2025-06-06,C100207,Cliente 0208,Vigo,Norte,P022,Sudadera capucha,Moda,4,50.33,201.32,App móvil,Tarjeta,4.0,50.33,Friday
PED206975,2025-06-06,C100150,Cliente 0151,Palma,Levante,P021,Camiseta algodón,Moda,5,132.53,662.65,Web,Tarjeta,4.0,132.53,Friday
PED208069,2025-06-06,C100036,Cliente 0037,Palma,Levante,P016,Mancuernas 5kg,Deporte,4,72.32,289.28,Marketplace,Contra reembolso,1.0,72.32,Friday
PED203213,2025-06-06,C100016,Cliente 0017,Zaragoza,Centro,P017,Botella térmica,Deporte,2,154.61,309.22,Web,Contra reembolso,5.0,154.61,Friday
PED201427,2025-06-06,C100302,Cliente 0303,Madrid,Centro,P011,Cafetera cápsulas,Hogar,1,173.63,173.63,Marketplace,Tarjeta,4.0,173.63,Friday
PED203666,2025-06-06,C100277,Cliente 0278,Murcia,Levante,P019,Banda elástica,Deporte,1,59.35,59.35,Web,Tarjeta,4.0,59.35,Friday
PED200172,2025-06-06,C100334,Cliente 0335,Bilbao,Norte,P027,Set bolígrafos,Papelería,1,171.1,171.1,Marketplace,PayPal,5.0,171.1,Friday
PED201318,2025-06-06,C100030,Cliente 0031,Bilbao,Norte,P028,Agenda 2026,Papelería,4,94.53,378.12,App móvil,PayPal,4.0,94.53,Friday
PED205603,2025-06-06,C100078,Cliente 0079,Zaragoza,Centro,P022,Sudadera capucha,Moda,1,50.62,50.62,App móvil,Transferencia,5.0,50.62,Friday
PED203637,2025-06-06,C100194,Cliente 0195,Vigo,Norte,P025,Cinturón cuero,Moda,5,32.95,164.75,App móvil,PayPal,,32.95,Friday
PED201660,2025-06-06,C100194,Cliente 0195,Vigo,Norte,P026,Cuaderno A5,Papelería,5,29.77,148.85,App móvil,PayPal,,29.77,Friday
PED209745,2025-06-06,C100287,Cliente 0288,Zaragoza,Centro,P002,Cargador USB-C,Electrónica,5,39.49,197.45,Web,Tarjeta,3.0,39.49,Friday
PED208648,2025-06-06,C100222,Cliente 0223,Murcia,Levante,P027,Set bolígrafos,Papelería,2,168.2,336.4,App móvil,Tarjeta,,168.2,Friday
PED201585,2025-06-06,C100079,Cliente 0080,Málaga,Andalucía,P015,Esterilla yoga,Deporte,1,129.19,129.19,Web,Tarjeta,4.0,129.19,Friday
PED205260,2025-06-06,C100128,Cliente 0129,Zaragoza,Centro,P027,Set bolígrafos,Papelería,1,179.41,179.41,App móvil,Tarjeta,,179.41,Friday
PED203583,2025-06-06,C100112,Cliente 0113,Zaragoza,Centro,P027,Set bolígrafos,Papelería,1,190.87,190.87,App móvil,Tarjeta,4.0,190.87,Friday
PED207865,2025-06-06,C100109,Cliente 0110,Murcia,Levante,P016,Mancuernas 5kg,Deporte,2,80.77,161.54,App móvil,PayPal,4.0,80.77,Friday
PED202707,2025-06-06,C100222,Cliente 0223,Murcia,Levante,P025,Cinturón cuero,Moda,5,35.92,179.6,App móvil,PayPal,4.0,35.92,Friday
PED209641,2025-06-06,C100051,Cliente 0052,Barcelona,Cataluña,P012,Set sábanas,Hogar,1,29.05,29.05,App móvil,Tarjeta,4.0,29.05,Friday
PED210573,2025-06-06,C100147,Cliente 0148,Valencia,Levante,P019,Banda elástica,Deporte,2,71.16,142.32,Web,PayPal,5.0,71.16,Friday
PED211304,2025-06-07,C100127,Cliente 0128,Murcia,Levante,P004,Teclado mecánico,Electrónica,2,111.39,222.78,App móvil,Tarjeta,5.0,111.39,Saturday
PED210362,2025-06-07,C100267,Cliente 0268,Sevilla,Andalucía,P018,Zapatillas running,Deporte,1,138.73,138.73,Web,Tarjeta,,138.73,Saturday
PED210360,2025-06-07,C100032,Cliente 0033,Madrid,Centro,P003,Ratón inalámbrico,Electrónica,1,117.86,117.86,App móvil,Transferencia,1.0,117.86,Saturday
PED207331,2025-06-07,C100335,Cliente 0336,Palma,Levante,P026,Cuaderno A5,Papelería,2,33.81,67.62,App móvil,Tarjeta,,33.81,Saturday
PED203646,2025-06-07,C100089,Cliente 0090,Palma,Levante,P016,Mancuernas 5kg,Deporte,5,80.69,403.45,Web,Tarjeta,3.0,80.69,Saturday
PED209486,2025-06-07,C100277,Cliente 0278,Murcia,Levante,P029,Mochila portátil,Papelería,2,72.79,145.58,App móvil,Tarjeta,5.0,72.79,Saturday
PED208782,2025-06-07,C100057,Cliente 0058,Barcelona,Cataluña,P014,Organizador armario,Hogar,4,24.14,96.56,App móvil,Tarjeta,,24.14,Saturday
PED200418,2025-06-07,C100044,Cliente 0045,Madrid,Centro,P001,Auriculares BT,Electrónica,2,123.51,247.02,Web,Tarjeta,5.0,123.51,Saturday
PED207912,2025-06-07,C100319,Cliente 0320,Murcia,Levante,P021,Camiseta algodón,Moda,1,131.66,131.66,Web,Transferencia,4.0,131.66,Saturday
PED209528,2025-06-07,C100221,Cliente 0222,Bilbao,Norte,P017,Botella térmica,Deporte,2,143.44,286.88,Web,Tarjeta,5.0,143.44,Saturday
PED203474,2025-06-07,C100031,Cliente 0032,Valencia,Levante,P010,Robot aspirador,Hogar,1,121.62,121.62,Web,PayPal,4.0,121.62,Saturday
PED201657,2025-06-07,C100210,Cliente 0211,Valencia,Levante,P012,Set sábanas,Hogar,3,28.7,86.1,Marketplace,Tarjeta,4.0,28.7,Saturday
PED208695,2025-06-07,C100342,Cliente 0343,Málaga,Andalucía,P027,Set bolígrafos,Papelería,1,186.15,186.15,App móvil,Tarjeta,5.0,186.15,Saturday
PED203377,2025-06-07,C100319,Cliente 0320,Murcia,Levante,P024,Gafas de sol,Moda,1,62.67,62.67,App móvil,Tarjeta,,62.67,Saturday
PED210042,2025-06-07,C100218,Cliente 0219,Bilbao,Norte,P020,Reloj deportivo,Deporte,1,182.04,182.04,Web,Contra reembolso,,182.04,Saturday
PED201043,2025-06-07,C100281,Cliente 0282,Bilbao,Norte,P024,Gafas de sol,Moda,2,55.79,111.58,Web,Tarjeta,4.0,55.79,Saturday
PED203626,2025-06-07,C100332,Cliente 0333,Sevilla,Andalucía,P020,Reloj deportivo,Deporte,4,155.04,620.16,Web,Tarjeta,,155.04,Saturday
PED204797,2025-06-07,C100141,Cliente 0142,Valencia,Levante,P023,Mochila urbana,Moda,1,77.52,77.52,Web,PayPal,4.0,77.52,Saturday
PED210210,2025-06-07,C100175,Cliente 0176,Bilbao,Norte,P016,Mancuernas 5kg,Deporte,1,82.77,82.77,App móvil,Tarjeta,5.0,82.77,Saturday
PED207822,2025-06-07,C100204,Cliente 0205,Bilbao,Norte,P007,Webcam HD,Electrónica,4,131.69,526.76,Web,Tarjeta,4.0,131.69,Saturday
PED206753,2025-06-08,C100244,Cliente 0245,Málaga,Andalucía,P013,Lámpara escritorio,Hogar,1,25.45,25.45,App móvil,Tarjeta,4.0,25.45,Sunday
PED205186,2025-06-08,C100090,Cliente 0091,Bilbao,Norte,P021,Camiseta algodón,Moda,1,147.37,147.37,Web,PayPal,5.0,147.37,Sunday
PED203644,2025-06-08,C100059,Cliente 0060,Málaga,Andalucía,P015,Esterilla yoga,Deporte,2,119.66,239.32,Web,Tarjeta,5.0,119.66,Sunday
PED203648,2025-06-08,C100200,Cliente 0201,Sevilla,Andalucía,P021,Camiseta algodón,Moda,4,141.41,565.64,Marketplace,PayPal,,141.41,Sunday
PED209727,2025-06-08,C100053,Cliente 0054,Bilbao,Norte,P003,Ratón inalámbrico,Electrónica,1,95.84,95.84,Web,PayPal,5.0,95.84,Sunday
PED211013,2025-06-08,C100248,Cliente 0249,Murcia,Levante,P021,Camiseta algodón,Moda,1,139.64,139.64,Web,Tarjeta,4.0,139.64,Sunday
PED209902,2025-06-08,C100245,Cliente 0246,Madrid,Centro,P005,Altavoz portátil,Electrónica,1,94.7,94.7,Web,Tarjeta,5.0,94.7,Sunday
PED203733,2025-06-08,C100083,Cliente 0084,Palma,Levante,P029,Mochila portátil,Papelería,1,80.19,80.19,App móvil,Tarjeta,5.0,80.19,Sunday
PED207666,2025-06-08,C100262,Cliente 0263,Valencia,Levante,P016,Mancuernas 5kg,Deporte,4,89.87,359.48,Web,PayPal,4.0,89.87,Sunday
PED209244,2025-06-08,C100118,Cliente 0119,Valencia,Levante,P012,Set sábanas,Hogar,1,29.31,29.31,Marketplace,PayPal,3.0,29.31,Sunday
PED202805,2025-06-08,C100271,Cliente 0272,Madrid,Centro,P029,Mochila portátil,Papelería,2,74.73,149.46,Web,PayPal,3.0,74.73,Sunday
PED211465,2025-06-08,C100345,Cliente 0346,Valencia,Levante,P018,Zapatillas running,Deporte,4,117.51,470.04,App móvil,Contra reembolso,3.0,117.51,Sunday
PED211896,2025-06-08,C100014,Cliente 0015,Murcia,Levante,P018,Zapatillas running,Deporte,3,115.6,346.8,App móvil,PayPal,5.0,115.6,Sunday
PED204392,2025-06-08,C100252,Cliente 0253,Barcelona,Cataluña,P005,Altavoz portátil,Electrónica,2,97.27,194.54,Web,PayPal,5.0,97.27,Sunday
PED200741,2025-06-08,C100286,Cliente 0287,Barcelona,Cataluña,P024,Gafas de sol,Moda,2,57.15,114.3,Web,PayPal,4.0,57.15,Sunday
PED206428,2025-06-08,C100284,Cliente 0285,Bilbao,Norte,P013,Lámpara escritorio,Hogar,1,24.26,24.26,Web,Tarjeta,4.0,24.26,Sunday
PED202134,2025-06-08,C100260,Cliente 0261,Murcia,Levante,P010,Robot aspirador,Hogar,1,125.24,125.24,Web,Tarjeta,5.0,125.24,Sunday
PED207111,2025-06-09,C100027,Cliente 0028,Palma,Levante,P015,Esterilla yoga,Deporte,1,125.07,125.07,Web,Tarjeta,5.0,125.07,Monday
PED207731,2025-06-09,C100239,Cliente 0240,Málaga,Andalucía,P029,Mochila portátil,Papelería,1,72.96,72.96,Web,Tarjeta,,72.96,Monday
PED204098,2025-06-09,C100306,Cliente 0307,Sevilla,Andalucía,P030,Rotuladores 24u,Papelería,1,150.38,150.38,Web,PayPal,3.0,150.38,Monday
PED203973,2025-06-09,C100164,Cliente 0165,Bilbao,Norte,P011,Cafetera cápsulas,Hogar,4,186.37,745.48,App móvil,PayPal,2.0,186.37,Monday
PED211507,2025-06-09,C100044,Cliente 0045,Madrid,Centro,P025,Cinturón cuero,Moda,2,36.64,73.28,App móvil,Tarjeta,4.0,36.64,Monday
PED203617,2025-06-09,C100184,Cliente 0185,Bilbao,Norte,P006,Powerbank 10000mAh,Electrónica,5,87.3,436.5,Web,PayPal,3.0,87.3,Monday
PED204355,2025-06-09,C100062,Cliente 0063,Sevilla,Andalucía,P011,Cafetera cápsulas,Hogar,5,169.46,847.3,Marketplace,PayPal,5.0,169.46,Monday
PED206950,2025-06-09,C100180,Cliente 0181,Vigo,Norte,P008,"Monitor 24""",Electrónica,1,135.31,135.31,App móvil,Contra reembolso,,135.31,Monday
PED202959,2025-06-09,C100067,Cliente 0068,Sevilla,Andalucía,P013,Lámpara escritorio,Hogar,1,27.74,27.74,Marketplace,PayPal,4.0,27.74,Monday
PED206516,2025-06-09,C100024,Cliente 0025,Murcia,Levante,P023,Mochila urbana,Moda,2,62.63,125.26,Web,Contra reembolso,,62.63,Monday
PED206136,2025-06-09,C100233,Cliente 0234,Murcia,Levante,P018,Zapatillas running,Deporte,4,141.0,564.0,Web,Contra reembolso,3.0,141.0,Monday
PED202754,2025-06-09,C100230,Cliente 0231,Bilbao,Norte,P030,Rotuladores 24u,Papelería,1,123.53,123.53,Web,Tarjeta,5.0,123.53,Monday
PED210513,2025-06-09,C100101,Cliente 0102,Barcelona,Cataluña,P010,Robot aspirador,Hogar,2,106.49,212.98,Marketplace,PayPal,3.0,106.49,Monday
PED203411,2025-06-09,C100262,Cliente 0263,Valencia,Levante,P025,Cinturón cuero,Moda,3,32.76,98.28,Marketplace,Tarjeta,,32.76,Monday
PED208664,2025-06-09,C100075,Cliente 0076,Bilbao,Norte,P011,Cafetera cápsulas,Hogar,1,178.9,178.9,Marketplace,PayPal,,178.9,Monday
PED211615,2025-06-09,C100045,Cliente 0046,Vigo,Norte,P017,Botella térmica,Deporte,5,138.75,693.75,Web,PayPal,4.0,138.75,Monday
PED200536,2025-06-09,C100099,Cliente 0100,Barcelona,Cataluña,P004,Teclado mecánico,Electrónica,3,105.78,317.34,Web,Tarjeta,3.0,105.78,Monday
PED211348,2025-06-09,C100077,Cliente 0078,Valencia,Levante,P026,Cuaderno A5,Papelería,1,35.16,35.16,App móvil,Tarjeta,5.0,35.16,Monday
PED203889,2025-06-09,C100017,Cliente 0018,Barcelona,Cataluña,P017,Botella térmica,Deporte,4,161.24,644.96,Web,Tarjeta,4.0,161.24,Monday
PED209837,2025-06-09,C100187,Cliente 0188,Sevilla,Andalucía,P026,Cuaderno A5,Papelería,1,29.14,29.14,Web,Transferencia,4.0,29.14,Monday
PED200860,2025-06-10,C100002,Cliente 0003,Málaga,Andalucía,P023,Mochila urbana,Moda,1,65.68,65.68,Web,Tarjeta,4.0,65.68,Tuesday
PED204528,2025-06-10,C100009,Cliente 0010,Madrid,Centro,P026,Cuaderno A5,Papelería,1,30.48,30.48,Web,Tarjeta,4.0,30.48,Tuesday
PED203563,2025-06-10,C100320,Cliente 0321,Sevilla,Andalucía,P030,Rotuladores 24u,Papelería,2,127.46,254.92,Web,Transferencia,5.0,127.46,Tuesday
PED202439,2025-06-10,C100002,Cliente 0003,Málaga,Andalucía,P028,Agenda 2026,Papelería,1,86.4,86.4,Web,Tarjeta,3.0,86.4,Tuesday
PED205432,2025-06-10,C100007,Cliente 0008,Málaga,Andalucía,P020,Reloj deportivo,Deporte,4,173.32,693.28,App móvil,Tarjeta,4.0,173.32,Tuesday
PED200698,2025-06-10,C100133,Cliente 0134,Zaragoza,Centro,P016,Mancuernas 5kg,Deporte,2,89.98,179.96,Web,Contra reembolso,4.0,89.98,Tuesday
PED211069,2025-06-10,C100072,Cliente 0073,Bilbao,Norte,P018,Zapatillas running,Deporte,4,134.39,537.56,Web,PayPal,5.0,134.39,Tuesday
PED204188,2025-06-10,C100189,Cliente 0190,Sevilla,Andalucía,P026,Cuaderno A5,Papelería,5,34.94,174.7,App móvil,Contra reembolso,2.0,34.94,Tuesday
PED206442,2025-06-10,C100247,Cliente 0248,Bilbao,Norte,P022,Sudadera capucha,Moda,4,60.61,242.44,Web,Tarjeta,5.0,60.61,Tuesday
PED202455,2025-06-10,C100084,Cliente 0085,Málaga,Andalucía,P003,Ratón inalámbrico,Electrónica,2,114.15,228.3,App móvil,Tarjeta,5.0,114.15,Tuesday
PED211912,2025-06-10,C100233,Cliente 0234,Murcia,Levante,P020,Reloj deportivo,Deporte,3,152.05,456.15,App móvil,PayPal,4.0,152.05,Tuesday
PED207261,2025-06-10,C100248,Cliente 0249,Murcia,Levante,P014,Organizador armario,Hogar,2,19.38,38.76,App móvil,Tarjeta,5.0,19.38,Tuesday
PED206121,2025-06-10,C100270,Cliente 0271,Valencia,Levante,P017,Botella térmica,Deporte,1,129.77,129.77,App móvil,Tarjeta,5.0,129.77,Tuesday
PED203473,2025-06-10,C100227,Cliente 0228,Zaragoza,Centro,P012,Set sábanas,Hogar,2,27.55,55.1,Web,Contra reembolso,5.0,27.55,Tuesday
PED208499,2025-06-10,C100210,Cliente 0211,Valencia,Levante,P011,Cafetera cápsulas,Hogar,2,182.4,364.8,Marketplace,Tarjeta,4.0,182.4,Tuesday
PED201121,2025-06-10,C100306,Cliente 0307,Sevilla,Andalucía,P004,Teclado mecánico,Electrónica,1,118.18,118.18,Web,Tarjeta,3.0,118.18,Tuesday
PED211131,2025-06-10,C100187,Cliente 0188,Sevilla,Andalucía,P014,Organizador armario,Hogar,2,24.05,48.1,Web,PayPal,5.0,24.05,Tuesday
PED207335,2025-06-10,C100286,Cliente 0287,Barcelona,Cataluña,P012,Set sábanas,Hogar,2,25.8,51.6,Marketplace,PayPal,5.0,25.8,Tuesday
PED208024,2025-06-10,C100297,Cliente 0298,Bilbao,Norte,P017,Botella térmica,Deporte,5,138.85,694.25,Marketplace,PayPal,,138.85,Tuesday
PED201731,2025-06-10,C100204,Cliente 0205,Bilbao,Norte,P026,Cuaderno A5,Papelería,3,29.46,88.38,App móvil,Tarjeta,5.0,29.46,Tuesday
PED203980,2025-06-10,C100087,Cliente 0088,Sevilla,Andalucía,P030,Rotuladores 24u,Papelería,1,122.33,122.33,Marketplace,Tarjeta,3.0,122.33,Tuesday
PED203748,2025-06-11,C100255,Cliente 0256,Barcelona,Cataluña,P017,Botella térmica,Deporte,2,140.06,280.12,App móvil,Tarjeta,5.0,140.06,Wednesday
PED203426,2025-06-11,C100275,Cliente 0276,Bilbao,Norte,P016,Mancuernas 5kg,Deporte,1,86.76,86.76,App móvil,Transferencia,3.0,86.76,Wednesday
PED211337,2025-06-11,C100091,Cliente 0092,Palma,Levante,P017,Botella térmica,Deporte,5,136.45,682.25,Web,Tarjeta,5.0,136.45,Wednesday
PED203363,2025-06-11,C100131,Cliente 0132,Zaragoza,Centro,P005,Altavoz portátil,Electrónica,1,99.38,99.38,Web,Contra reembolso,,99.38,Wednesday
PED211528,2025-06-11,C100140,Cliente 0141,Vigo,Norte,P014,Organizador armario,Hogar,2,21.24,42.48,Web,Contra reembolso,5.0,21.24,Wednesday
PED200500,2025-06-11,C100244,Cliente 0245,Málaga,Andalucía,P004,Teclado mecánico,Electrónica,2,115.61,231.22,Web,Transferencia,4.0,115.61,Wednesday
PED200940,2025-06-11,C100155,Cliente 0156,Málaga,Andalucía,P027,Set bolígrafos,Papelería,2,181.56,363.12,Web,Tarjeta,,181.56,Wednesday
PED202541,2025-06-11,C100212,Cliente 0213,Murcia,Levante,P009,Bombilla inteligente,Hogar,1,105.09,105.09,Web,Transferencia,5.0,105.09,Wednesday
PED210110,2025-06-11,C100091,Cliente 0092,Palma,Levante,P020,Reloj deportivo,Deporte,1,153.64,153.64,App móvil,PayPal,3.0,153.64,Wednesday
PED210061,2025-06-12,C100319,Cliente 0320,Murcia,Levante,P009,Bombilla inteligente,Hogar,3,86.33,258.99,App móvil,PayPal,5.0,86.33,Thursday
PED207242,2025-06-12,C100188,Cliente 0189,Valencia,Levante,P016,Mancuernas 5kg,Deporte,2,88.07,176.14,Web,Transferencia,,88.07,Thursday
PED202407,2025-06-12,C100192,Cliente 0193,Málaga,Andalucía,P009,Bombilla inteligente,Hogar,2,90.76,181.52,Marketplace,PayPal,4.0,90.76,Thursday
PED201540,2025-06-12,C100315,Cliente 0316,Málaga,Andalucía,P024,Gafas de sol,Moda,1,58.21,58.21,App móvil,PayPal,5.0,58.21,Thursday
PED210528,2025-06-12,C100115,Cliente 0116,Zaragoza,Centro,P002,Cargador USB-C,Electrónica,2,36.33,72.66,Web,Tarjeta,5.0,36.33,Thursday
PED205293,2025-06-12,C100232,Cliente 0233,Madrid,Centro,P025,Cinturón cuero,Moda,1,32.93,32.93,Web,Contra reembolso,5.0,32.93,Thursday
PED208685,2025-06-12,C100173,Cliente 0174,Murcia,Levante,P025,Cinturón cuero,Moda,1,37.2,37.2,Web,Tarjeta,4.0,37.2,Thursday
PED207471,2025-06-12,C100199,Cliente 0200,Vigo,Norte,P001,Auriculares BT,Electrónica,2,125.92,251.84,Web,Contra reembolso,5.0,125.92,Thursday
PED211050,2025-06-12,C100025,Cliente 0026,Málaga,Andalucía,P001,Auriculares BT,Electrónica,3,123.08,369.24,App móvil,Tarjeta,4.0,123.08,Thursday
PED209224,2025-06-12,C100118,Cliente 0119,Valencia,Levante,P025,Cinturón cuero,Moda,1,37.31,37.31,App móvil,PayPal,4.0,37.31,Thursday
PED211556,2025-06-12,C100294,Cliente 0295,Zaragoza,Centro,P022,Sudadera capucha,Moda,2,50.78,101.56,Web,Transferencia,3.0,50.78,Thursday
PED201572,2025-06-12,C100012,Cliente 0013,Murcia,Levante,P011,Cafetera cápsulas,Hogar,2,165.04,330.08,Web,Transferencia,2.0,165.04,Thursday
PED206019,2025-06-12,C100044,Cliente 0045,Madrid,Centro,P016,Mancuernas 5kg,Deporte,4,74.41,297.64,Web,Contra reembolso,5.0,74.41,Thursday
PED200668,2025-06-12,C100096,Cliente 0097,Valencia,Levante,P030,Rotuladores 24u,Papelería,3,125.02,375.06,Web,Tarjeta,3.0,125.02,Thursday
PED211109,2025-06-12,C100094,Cliente 0095,Palma,Levante,P006,Powerbank 10000mAh,Electrónica,1,90.67,90.67,App móvil,PayPal,4.0,90.67,Thursday
PED211904,2025-06-12,C100258,Cliente 0259,Barcelona,Cataluña,P027,Set bolígrafos,Papelería,2,162.42,324.84,Marketplace,Transferencia,3.0,162.42,Thursday
PED211803,2025-06-12,C100325,Cliente 0326,Valencia,Levante,P017,Botella térmica,Deporte,1,147.87,147.87,Web,Transferencia,3.0,147.87,Thursday
PED210366,2025-06-12,C100304,Cliente 0305,Zaragoza,Centro,P003,Ratón inalámbrico,Electrónica,5,106.8,534.0,App móvil,Tarjeta,,106.8,Thursday
PED205399,2025-06-12,C100044,Cliente 0045,Madrid,Centro,P030,Rotuladores 24u,Papelería,1,135.05,135.05,Marketplace,Contra reembolso,5.0,135.05,Thursday
PED200912,2025-06-12,C100193,Cliente 0194,Sevilla,Andalucía,P021,Camiseta algodón,Moda,5,141.89,709.45,Web,Tarjeta,1.0,141.89,Thursday
PED209634,2025-06-12,C100229,Cliente 0230,Barcelona,Cataluña,P003,Ratón inalámbrico,Electrónica,4,96.91,387.64,Web,PayPal,,96.91,Thursday
PED209027,2025-06-13,C100061,Cliente 0062,Murcia,Levante,P005,Altavoz portátil,Electrónica,1,83.49,83.49,Web,Tarjeta,,83.49,Friday
PED203326,2025-06-13,C100092,Cliente 0093,Palma,Levante,P024,Gafas de sol,Moda,3,62.5,187.5,Web,Transferencia,5.0,62.5,Friday
PED209916,2025-06-13,C100329,Cliente 0330,Zaragoza,Centro,P027,Set bolígrafos,Papelería,1,157.33,157.33,App móvil,Tarjeta,4.0,157.33,Friday
PED209106,2025-06-13,C100031,Cliente 0032,Valencia,Levante,P027,Set bolígrafos,Papelería,1,154.07,154.07,App móvil,Tarjeta,4.0,154.07,Friday
PED203272,2025-06-13,C100246,Cliente 0247,Murcia,Levante,P021,Camiseta algodón,Moda,3,150.92,452.76,Web,Tarjeta,5.0,150.92,Friday
PED211816,2025-06-13,C100214,Cliente 0215,Murcia,Levante,P023,Mochila urbana,Moda,3,66.15,198.45,App móvil,PayPal,3.0,66.15,Friday
PED205359,2025-06-13,C100117,Cliente 0118,Barcelona,Cataluña,P004,Teclado mecánico,Electrónica,3,121.12,363.36,App móvil,Tarjeta,,121.12,Friday
PED202993,2025-06-13,C100156,Cliente 0157,Barcelona,Cataluña,P023,Mochila urbana,Moda,2,74.98,149.96,App móvil,PayPal,5.0,74.98,Friday
PED211446,2025-06-13,C100108,Cliente 0109,Bilbao,Norte,P026,Cuaderno A5,Papelería,1,33.97,33.97,App móvil,Tarjeta,5.0,33.97,Friday
PED200362,2025-06-13,C100060,Cliente 0061,Vigo,Norte,P005,Altavoz portátil,Electrónica,4,81.22,324.88,Web,Tarjeta,5.0,81.22,Friday
PED204014,2025-06-13,C100024,Cliente 0025,Murcia,Levante,P005,Altavoz portátil,Electrónica,2,99.63,199.26,Web,Tarjeta,3.0,99.63,Friday
PED200250,2025-06-13,C100283,Cliente 0284,Bilbao,Norte,P002,Cargador USB-C,Electrónica,1,34.38,34.38,App móvil,PayPal,3.0,34.38,Friday
PED208229,2025-06-14,C100304,Cliente 0305,Zaragoza,Centro,P018,Zapatillas running,Deporte,1,131.72,131.72,Web,Tarjeta,5.0,131.72,Saturday
PED203571,2025-06-14,C100211,Cliente 0212,Murcia,Levante,P020,Reloj deportivo,Deporte,3,185.57,556.71,Web,PayPal,,185.57,Saturday
PED206893,2025-06-14,C100251,Cliente 0252,Bilbao,Norte,P028,Agenda 2026,Papelería,1,80.12,80.12,Marketplace,Tarjeta,5.0,80.12,Saturday
PED204915,2025-06-14,C100063,Cliente 0064,Vigo,Norte,P029,Mochila portátil,Papelería,1,82.41,82.41,Web,Transferencia,3.0,82.41,Saturday
PED201816,2025-06-14,C100173,Cliente 0174,Murcia,Levante,P025,Cinturón cuero,Moda,4,35.24,140.96,App móvil,Tarjeta,4.0,35.24,Saturday
PED205528,2025-06-14,C100037,Cliente 0038,Palma,Levante,P007,Webcam HD,Electrónica,2,158.25,316.5,App móvil,Tarjeta,5.0,158.25,Saturday
PED205477,2025-06-14,C100092,Cliente 0093,Palma,Levante,P022,Sudadera capucha,Moda,4,52.43,209.72,Web,Tarjeta,4.0,52.43,Saturday
PED210925,2025-06-14,C100071,Cliente 0072,Barcelona,Cataluña,P014,Organizador armario,Hogar,4,19.67,78.68,Web,Tarjeta,1.0,19.67,Saturday
PED208507,2025-06-14,C100254,Cliente 0255,Málaga,Andalucía,P008,"Monitor 24""",Electrónica,4,130.58,522.32,App móvil,Tarjeta,3.0,130.58,Saturday
PED208965,2025-06-14,C100024,Cliente 0025,Murcia,Levante,P028,Agenda 2026,Papelería,2,75.98,151.96,App móvil,Tarjeta,5.0,75.98,Saturday
PED210131,2025-06-14,C100146,Cliente 0147,Madrid,Centro,P009,Bombilla inteligente,Hogar,2,82.8,165.6,Marketplace,Tarjeta,5.0,82.8,Saturday
PED204469,2025-06-14,C100061,Cliente 0062,Murcia,Levante,P005,Altavoz portátil,Electrónica,2,99.02,198.04,Web,PayPal,,99.02,Saturday
PED201477,2025-06-14,C100115,Cliente 0116,Zaragoza,Centro,P012,Set sábanas,Hogar,3,30.27,90.81,Web,Tarjeta,,30.27,Saturday
PED200129,2025-06-14,C100109,Cliente 0110,Murcia,Levante,P005,Altavoz portátil,Electrónica,3,99.02,297.06,App móvil,PayPal,5.0,99.02,Saturday
PED201897,2025-06-14,C100332,Cliente 0333,Sevilla,Andalucía,P024,Gafas de sol,Moda,1,57.17,57.17,Web,Tarjeta,5.0,57.17,Saturday
PED205745,2025-06-14,C100015,Cliente 0016,Murcia,Levante,P012,Set sábanas,Hogar,1,30.84,30.84,Web,Tarjeta,,30.84,Saturday
