pedido_id,fecha,cliente_id,cliente_nombre,ciudad,region,producto_id,producto_nombre,categoria,cantidad,precio_unitario,importe,canal,metodo_pago,valoracion
PED211154,2025-02-21,C100080,Cliente 0081,Vigo,Norte,P030,Rotuladores 24u,Papelería,1,152.74,152.74,Web,Transferencia,2.0
PED211019,2025-02-21,C100094,Cliente 0095,Palma,Levante,P026,Cuaderno A5,Papelería,4,33.74,134.96,Web,Tarjeta,
PED208281,2025-02-21,C100252,Cliente 0253,Barcelona,Cataluña,P017,Botella térmica,Deporte,1,126.79,126.79,Web,Transferencia,5.0
PED205848,2025-02-21,C100223,Cliente 0224,Valencia,Levante,P022,Sudadera capucha,Moda,4,50.27,201.08,Web,Tarjeta,3.0
PED211461,2025-02-21,C100158,Cliente 0159,Zaragoza,Centro,P003,Ratón inalámbrico,Electrónica,1,94.12,94.12,Web,Transferencia,4.0
PED200361,2025-02-21,C100168,Cliente 0169,Sevilla,Andalucía,P002,Cargador USB-C,Electrónica,1,37.65,37.65,App móvil,Transferencia,4.0
PED205249,2025-02-21,C100209,Cliente 0210,Murcia,Levante,P025,Cinturón cuero,Moda,1,31.77,31.77,Web,Tarjeta,5.0
PED205877,2025-02-21,C100020,Cliente 0021,Zaragoza,Centro,P020,Reloj deportivo,Deporte,1,163.84,163.84,Web,PayPal,4.0
PED211716,2025-02-21,C100042,Cliente 0043,Murcia,Levante,P020,Reloj deportivo,Deporte,5,184.38,921.9,Web,Contra reembolso,3.0
PED206801,2025-02-21,C100174,Cliente 0175,Málaga,Andalucía,P009,Bombilla inteligente,Hogar,3,101.66,304.98,App móvil,Tarjeta,2.0
PED210622,2025-02-21,C100316,Cliente 0317,Murcia,Levante,P010,Robot aspirador,Hogar,1,103.25,103.25,Web,Tarjeta,5.0
PED202104,2025-02-22,C100335,Cliente 0336,Palma,Levante,P026,Cuaderno A5,Papelería,3,35.15,105.45,Web,Transferencia,4.0
PED207014,2025-02-22,C100023,Cliente 0024,Vigo,Norte,P001,Auriculares BT,Electrónica,2,104.8,209.6,App móvil,Tarjeta,5.0
PED210013,2025-02-22,C100191,Cliente 0192,Málaga,Andalucía,P014,Organizador armario,Hogar,1,21.23,21.23,Web,PayPal,4.0
PED207670,2025-02-22,C100047,Cliente 0048,Palma,Levante,P016,Mancuernas 5kg,Deporte,2,74.46,148.92,Web,Tarjeta,3.0
PED208949,2025-02-22,C100234,Cliente 0235,Bilbao,Norte,P013,Lámpara escritorio,Hogar,3,28.63,85.89,App móvil,Tarjeta,
PED204468,2025-02-22,C100163,Cliente 0164,Bilbao,Norte,P021,Camiseta algodón,Moda,2,157.69,315.38,Web,PayPal,5.0
PED209881,2025-02-22,C100252,Cliente 0253,Barcelona,Cataluña,P021,Camiseta algodón,Moda,1,154.73,154.73,Web,Transferencia,5.0
PED211807,2025-02-22,C100064,Cliente 0065,Bilbao,Norte,P015,Esterilla yoga,Deporte,1,115.82,115.82,Web,PayPal,5.0
PED202859,2025-02-22,C100122,Cliente 0123,Málaga,Andalucía,P021,Camiseta algodón,Moda,3,152.7,458.1,Web,PayPal,5.0
PED201768,2025-02-22,C100321,Cliente 0322,Barcelona,Cataluña,P027,Set bolígrafos,Papelería,2,193.6,387.2,Web,Tarjeta,
PED205115,2025-02-22,C100164,Cliente 0165,Bilbao,Norte,P027,Set bolígrafos,Papelería,4,155.71,622.84,Marketplace,Tarjeta,4.0
PED208382,2025-02-22,C100239,Cliente 0240,Málaga,Andalucía,P015,Esterilla yoga,Deporte,3,127.2,381.6,App móvil,PayPal,3.0
PED201556,2025-02-22,C100311,Cliente 0312,Málaga,Andalucía,P008,"Monitor 24""",Electrónica,1,143.84,143.84,Web,Tarjeta,4.0
PED206093,2025-02-22,C100082,Cliente 0083,Barcelona,Cataluña,P018,Zapatillas running,Deporte,4,117.21,468.84,Web,Transferencia,5.0
PED210749,2025-02-22,C100093,Cliente 0094,Sevilla,Andalucía,P027,Set bolígrafos,Papelería,4,166.43,665.72,Web,Tarjeta,2.0
PED208653,2025-02-22,C100223,Cliente 0224,Valencia,Levante,P026,Cuaderno A5,Papelería,2,28.91,57.82,Web,Contra reembolso,5.0
PED202520,2025-02-22,C100024,Cliente 0025,Murcia,Levante,P024,Gafas de sol,Moda,2,58.46,116.92,App móvil,PayPal,4.0
PED200120,2025-02-22,C100044,Cliente 0045,Madrid,Centro,P026,Cuaderno A5,Papelería,2,31.67,63.34,Web,Transferencia,1.0
PED206427,2025-02-22,C100153,Cliente 0154,Valencia,Levante,P020,Reloj deportivo,Deporte,2,164.74,329.48,Web,PayPal,4.0
PED204606,2025-02-22,C100180,Cliente 0181,Vigo,Norte,P006,Powerbank 10000mAh,Electrónica,2,89.18,178.36,Marketplace,Tarjeta,4.0
PED201605,2025-02-22,C100026,Cliente 0027,Bilbao,Norte,P011,Cafetera cápsulas,Hogar,3,187.77,563.31,App móvil,Transferencia,
PED204418,2025-02-22,C100267,Cliente 0268,Sevilla,Andalucía,P008,"Monitor 24""",Electrónica,2,149.28,298.56,Web,Contra reembolso,5.0
PED209543,2025-02-23,C100049,Cliente 0050,Murcia,Levante,P008,"Monitor 24""",Electrónica,5,152.63,763.15,Web,PayPal,5.0
PED200782,2025-02-23,C100088,Cliente 0089,Murcia,Levante,P010,Robot aspirador,Hogar,5,113.54,567.7,Web,Tarjeta,3.0
PED211610,2025-02-23,C100068,Cliente 0069,Madrid,Centro,P012,Set sábanas,Hogar,3,29.32,87.96,App móvil,Tarjeta,4.0
PED203937,2025-02-23,C100218,Cliente 0219,Bilbao,Norte,P018,Zapatillas running,Deporte,1,114.63,114.63,Web,Contra reembolso,4.0
PED204774,2025-02-23,C100333,Cliente 0334,Palma,Levante,P018,Zapatillas running,Deporte,2,132.95,265.9,Marketplace,PayPal,5.0
PED211851,2025-02-23,C100147,Cliente 0148,Valencia,Levante,P024,Gafas de sol,Moda,1,58.64,58.64,Web,Tarjeta,5.0
PED210799,2025-02-23,C100200,Cliente 0201,Sevilla,Andalucía,P020,Reloj deportivo,Deporte,5,167.96,839.8,Marketplace,Tarjeta,5.0
PED203671,2025-02-23,C100295,Cliente 0296,Zaragoza,Centro,P016,Mancuernas 5kg,Deporte,1,79.34,79.34,App móvil,Tarjeta,
PED210264,2025-02-23,C100255,Cliente 0256,Barcelona,Cataluña,P019,Banda elástica,Deporte,5,67.48,337.4,Web,Transferencia,2.0
PED202774,2025-02-23,C100172,Cliente 0173,Murcia,Levante,P029,Mochila portátil,Papelería,5,78.15,390.75,Web,Transferencia,4.0
PED205031,2025-02-23,C100212,Cliente 0213,Murcia,Levante,P021,Camiseta algodón,Moda,1,151.27,151.27,Web,Tarjeta,4.0
PED207277,2025-02-23,C100280,Cliente 0281,Valencia,Levante,P001,Auriculares BT,Electrónica,1,107.06,107.06,Web,PayPal,4.0
PED205396,2025-02-23,C100022,Cliente 0023,Barcelona,Cataluña,P011,Cafetera cápsulas,Hogar,4,185.95,743.8,App móvil,Transferencia,5.0
PED205752,2025-02-23,C100101,Cliente 0102,Barcelona,Cataluña,P020,Reloj deportivo,Deporte,1,182.51,182.51,App móvil,Transferencia,
PED210202,2025-02-23,C100008,Cliente 0009,Valencia,Levante,P004,Teclado mecánico,Electrónica,2,104.56,209.12,App móvil,Tarjeta,
PED206765,2025-02-23,C100347,Cliente 0348,Vigo,Norte,P008,"Monitor 24""",Electrónica,4,150.6,602.4,Web,PayPal,5.0
PED204433,2025-02-23,C100026,Cliente 0027,Bilbao,Norte,P022,Sudadera capucha,Moda,2,54.57,109.14,Web,PayPal,5.0
PED206642,2025-02-23,C100149,Cliente 0150,Madrid,Centro,P023,Mochila urbana,Moda,1,79.04,79.04,App móvil,PayPal,4.0
PED207201,2025-02-23,C100037,Cliente 0038,Palma,Levante,P007,Webcam HD,Electrónica,2,151.13,302.26,App móvil,Tarjeta,4.0
PED203221,2025-02-23,C100274,Cliente 0275,Bilbao,Norte,P030,Rotuladores 24u,Papelería,2,144.85,289.7,App móvil,Tarjeta,5.0
PED200960,2025-02-23,C100293,Cliente 0294,Sevilla,Andalucía,P019,Banda elástica,Deporte,2,65.3,130.6,Web,Tarjeta,5.0
PED202093,2025-02-24,C100244,Cliente 0245,Málaga,Andalucía,P010,Robot aspirador,Hogar,1,120.73,120.73,Web,PayPal,5.0
PED201170,2025-02-24,C100262,Cliente 0263,Valencia,Levante,P019,Banda elástica,Deporte,4,66.25,265.0,Web,Transferencia,4.0
PED210650,2025-02-24,C100325,Cliente 0326,Valencia,Levante,P016,Mancuernas 5kg,Deporte,2,84.58,169.16,Marketplace,Tarjeta,5.0
PED205817,2025-02-24,C100085,Cliente 0086,Murcia,Levante,P029,Mochila portátil,Papelería,1,80.82,80.82,App móvil,Tarjeta,4.0
PED208311,2025-02-24,C100188,Cliente 0189,Valencia,Levante,P026,Cuaderno A5,Papelería,1,34.05,34.05,Web,Contra reembolso,4.0
PED202151,2025-02-24,C100278,Cliente 0279,Madrid,Centro,P024,Gafas de sol,Moda,1,63.4,63.4,Web,Tarjeta,4.0
PED208238,2025-02-24,C100130,Cliente 0131,Zaragoza,Centro,P015,Esterilla yoga,Deporte,3,125.89,377.67,App móvil,Tarjeta,3.0
PED202767,2025-02-24,C100323,Cliente 0324,Vigo,Norte,P016,Mancuernas 5kg,Deporte,1,71.71,71.71,Web,Contra reembolso,4.0
PED203497,2025-02-24,C100008,Cliente 0009,Valencia,Levante,P020,Reloj deportivo,Deporte,4,162.76,651.04,Web,Transferencia,
PED210810,2025-02-24,C100042,Cliente 0043,Murcia,Levante,P021,Camiseta algodón,Moda,4,139.2,556.8,Web,Tarjeta,
PED206729,2025-02-24,C100222,Cliente 0223,Murcia,Levante,P020,Reloj deportivo,Deporte,2,178.53,357.06,Web,Tarjeta,5.0
PED207171,2025-02-24,C100093,Cliente 0094,Sevilla,Andalucía,P015,Esterilla yoga,Deporte,2,129.8,259.6,Web,PayPal,3.0
PED202487,2025-02-24,C100145,Cliente 0146,Palma,Levante,P025,Cinturón cuero,Moda,1,34.97,34.97,Marketplace,PayPal,4.0
PED201048,2025-02-24,C100037,Cliente 0038,Palma,Levante,P021,Camiseta algodón,Moda,3,149.54,448.62,Web,PayPal,1.0
PED204165,2025-02-24,C100220,Cliente 0221,Barcelona,Cataluña,P021,Camiseta algodón,Moda,3,133.83,401.49,App móvil,Tarjeta,5.0
PED200770,2025-02-24,C100212,Cliente 0213,Murcia,Levante,P017,Botella térmica,Deporte,3,137.3,411.9,Web,Tarjeta,5.0
PED200065,2025-02-24,C100140,Cliente 0141,Vigo,Norte,P001,Auriculares BT,Electrónica,4,103.52,414.08,Marketplace,Tarjeta,5.0
PED206608,2025-02-24,C100060,Cliente 0061,Vigo,Norte,P013,Lámpara escritorio,Hogar,4,28.95,115.8,Web,Tarjeta,5.0
PED210320,2025-02-25,C100274,Cliente 0275,Bilbao,Norte,P002,Cargador USB-C,Electrónica,2,36.82,73.64,Web,PayPal,5.0
PED200149,2025-02-25,C100171,Cliente 0172,Madrid,Centro,P025,Cinturón cuero,Moda,5,32.83,164.15,Web,Tarjeta,4.0
PED209698,2025-02-25,C100224,Cliente 0225,Murcia,Levante,P003,Ratón inalámbrico,Electrónica,1,102.33,102.33,Web,Contra reembolso,3.0
PED201321,2025-02-25,C100058,Cliente 0059,Murcia,Levante,P024,Gafas de sol,Moda,5,65.07,325.35,Web,Tarjeta,3.0
PED205275,2025-02-25,C100144,Cliente 0145,Vigo,Norte,P007,Webcam HD,Electrónica,2,146.46,292.92,Web,Transferencia,5.0
PED200872,2025-02-25,C100009,Cliente 0010,Madrid,Centro,P004,Teclado mecánico,Electrónica,3,102.87,308.61,Marketplace,PayPal,5.0
PED210111,2025-02-25,C100171,Cliente 0172,Madrid,Centro,P015,Esterilla yoga,Deporte,4,110.21,440.84,Web,PayPal,5.0
PED206170,2025-02-25,C100268,Cliente 0269,Málaga,Andalucía,P019,Banda elástica,Deporte,1,67.88,67.88,App móvil,PayPal,3.0
PED203367,2025-02-25,C100195,Cliente 0196,Madrid,Centro,P030,Rotuladores 24u,Papelería,1,133.99,133.99,App móvil,Tarjeta,5.0
PED203340,2025-02-25,C100080,Cliente 0081,Vigo,Norte,P006,Powerbank 10000mAh,Electrónica,5,109.74,548.7,Web,Tarjeta,5.0
PED211230,2025-02-25,C100299,Cliente 0300,Madrid,Centro,P012,Set sábanas,Hogar,2,27.24,54.48,App móvil,Tarjeta,5.0
PED207135,2025-02-25,C100019,Cliente 0020,Bilbao,Norte,P004,Teclado mecánico,Electrónica,3,109.78,329.34,Web,PayPal,5.0
PED211731,2025-02-25,C100009,Cliente 0010,Madrid,Centro,P027,Set bolígrafos,Papelería,2,162.88,325.76,Marketplace,Transferencia,1.0
PED201272,2025-02-25,C100251,Cliente 0252,Bilbao,Norte,P023,Mochila urbana,Moda,1,78.87,78.87,Web,Transferencia,4.0
PED204804,2025-02-26,C100327,Cliente 0328,Madrid,Centro,P017,Botella térmica,Deporte,1,137.37,137.37,Web,Tarjeta,5.0
PED205894,2025-02-26,C100212,Cliente 0213,Murcia,Levante,P012,Set sábanas,Hogar,5,29.25,146.25,App móvil,Contra reembolso,4.0
PED203850,2025-02-26,C100271,Cliente 0272,Madrid,Centro,P030,Rotuladores 24u,Papelería,2,137.99,275.98,App móvil,Tarjeta,4.0
PED202653,2025-02-26,C100077,Cliente 0078,Valencia,Levante,P007,Webcam HD,Electrónica,2,131.04,262.08,Web,Contra reembolso,4.0
PED203767,2025-02-26,C100202,Cliente 0203,Bilbao,Norte,P011,Cafetera cápsulas,Hogar,1,181.11,181.11,Web,PayPal,5.0
PED205142,2025-02-26,C100143,Cliente 0144,Bilbao,Norte,P029,Mochila portátil,Papelería,4,79.3,317.2,App móvil,Tarjeta,4.0
PED203811,2025-02-26,C100344,Cliente 0345,Vigo,Norte,P014,Organizador armario,Hogar,1,19.91,19.91,Marketplace,Tarjeta,5.0
PED205003,2025-02-26,C100180,Cliente 0181,Vigo,Norte,P018,Zapatillas running,Deporte,2,112.03,224.06,Web,PayPal,
PED208180,2025-02-26,C100076,Cliente 0077,Sevilla,Andalucía,P010,Robot aspirador,Hogar,1,123.65,123.65,Marketplace,Transferencia,5.0
PED204721,2025-02-26,C100253,Cliente 0254,Sevilla,Andalucía,P002,Cargador USB-C,Electrónica,4,35.99,143.96,Web,Tarjeta,4.0
PED204718,2025-02-26,C100277,Cliente 0278,Murcia,Levante,P005,Altavoz portátil,Electrónica,1,99.55,99.55,App móvil,PayPal,5.0
PED207119,2025-02-26,C100253,Cliente 0254,Sevilla,Andalucía,P027,Set bolígrafos,Papelería,2,161.01,322.02,Web,Tarjeta,1.0
PED209839,2025-02-26,C100265,Cliente 0266,Zaragoza,Centro,P004,Teclado mecánico,Electrónica,1,97.71,97.71,App móvil,Tarjeta,5.0
PED206625,2025-02-26,C100215,Cliente 0216,Valencia,Levante,P009,Bombilla inteligente,Hogar,1,86.43,86.43,Marketplace,Tarjeta,4.0
PED203539,2025-02-26,C100137,Cliente 0138,Madrid,Centro,P030,Rotuladores 24u,Papelería,1,152.26,152.26,Web,Contra reembolso,2.0
PED200190,2025-02-26,C100230,Cliente 0231,Bilbao,Norte,P020,Reloj deportivo,Deporte,4,182.53,730.12,Web,Tarjeta,4.0
PED207646,2025-02-26,C100313,Cliente 0314,Valencia,Levante,P024,Gafas de sol,Moda,1,58.52,58.52,App móvil,Tarjeta,5.0
PED211924,2025-02-26,C100338,Cliente 0339,Valencia,Levante,P002,Cargador USB-C,Electrónica,2,34.25,68.5,Web,PayPal,5.0
PED209740,2025-02-26,C100191,Cliente 0192,Málaga,Andalucía,P030,Rotuladores 24u,Papelería,2,142.72,285.44,App móvil,Tarjeta,
PED207788,2025-02-26,C100312,Cliente 0313,Barcelona,Cataluña,P025,Cinturón cuero,Moda,1,36.06,36.06,Web,Tarjeta,3.0
PED201579,2025-02-26,C100343,Cliente 0344,Zaragoza,Centro,P023,Mochila urbana,Moda,1,74.72,74.72,App móvil,PayPal,3.0
PED202911,2025-02-27,C100095,Cliente 0096,Valencia,Levante,P009,Bombilla inteligente,Hogar,3,96.61,289.83,App móvil,Tarjeta,5.0
PED201833,2025-02-27,C100218,Cliente 0219,Bilbao,Norte,P006,Powerbank 10000mAh,Electrónica,2,104.61,209.22,App móvil,PayPal,4.0
PED203533,2025-02-27,C100092,Cliente 0093,Palma,Levante,P003,Ratón inalámbrico,Electrónica,2,97.91,195.82,Marketplace,Transferencia,5.0
PED207098,2025-02-27,C100326,Cliente 0327,Valencia,Levante,P021,Camiseta algodón,Moda,4,130.43,521.72,App móvil,Tarjeta,
PED211108,2025-02-27,C100306,Cliente 0307,Sevilla,Andalucía,P003,Ratón inalámbrico,Electrónica,1,119.86,119.86,App móvil,PayPal,5.0
PED201692,2025-02-27,C100144,Cliente 0145,Vigo,Norte,P025,Cinturón cuero,Moda,1,38.38,38.38,Web,Contra reembolso,5.0
PED205635,2025-02-27,C100339,Cliente 0340,Vigo,Norte,P003,Ratón inalámbrico,Electrónica,5,115.85,579.25,App móvil,PayPal,5.0
PED205807,2025-02-27,C100017,Cliente 0018,Barcelona,Cataluña,P002,Cargador USB-C,Electrónica,1,38.47,38.47,Web,Tarjeta,5.0
PED200929,2025-02-27,C100275,Cliente 0276,Bilbao,Norte,P017,Botella térmica,Deporte,1,154.06,154.06,Marketplace,Tarjeta,5.0
PED203214,2025-02-27,C100092,Cliente 0093,Palma,Levante,P009,Bombilla inteligente,Hogar,2,84.18,168.36,Web,Tarjeta,4.0
PED206611,2025-02-27,C100239,Cliente 0240,Málaga,Andalucía,P001,Auriculares BT,Electrónica,2,115.58,231.16,App móvil,Transferencia,
PED207233,2025-02-27,C100104,Cliente 0105,Murcia,Levante,P024,Gafas de sol,Moda,1,69.36,69.36,App móvil,Contra reembolso,4.0
PED201505,2025-02-27,C100197,Cliente 0198,Barcelona,Cataluña,P008,"Monitor 24""",Electrónica,4,155.7,622.8,Marketplace,Tarjeta,3.0
PED202055,2025-02-27,C100233,Cliente 0234,Murcia,Levante,P030,Rotuladores 24u,Papelería,1,132.76,132.76,Web,PayPal,1.0
PED207451,2025-02-27,C100041,Cliente 0042,Murcia,Levante,P006,Powerbank 10000mAh,Electrónica,5,99.66,498.3,Web,Tarjeta,4.0
PED200216,2025-02-27,C100167,Cliente 0168,Barcelona,Cataluña,P030,Rotuladores 24u,Papelería,3,122.91,368.73,App móvil,Tarjeta,4.0
PED205659,2025-02-27,C100125,Cliente 0126,Zaragoza,Centro,P028,Agenda 2026,Papelería,4,76.44,305.76,Marketplace,Transferencia,4.0
PED211760,2025-02-27,C100020,Cliente 0021,Zaragoza,Centro,P009,Bombilla inteligente,Hogar,2,85.85,171.7,Web,PayPal,1.0
PED203705,2025-02-27,C100146,Cliente 0147,Madrid,Centro,P024,Gafas de sol,Moda,1,62.47,62.47,Web,Transferencia,
PED203910,2025-02-28,C100085,Cliente 0086,Murcia,Levante,P008,"Monitor 24""",Electrónica,5,140.87,704.35,Web,Transferencia,2.0
PED211710,2025-02-28,C100207,Cliente 0208,Vigo,Norte,P021,Camiseta algodón,Moda,1,147.96,147.96,Web,Tarjeta,1.0
PED201081,2025-02-28,C100226,Cliente 0227,Palma,Levante,P030,Rotuladores 24u,Papelería,5,135.56,677.8,Web,Tarjeta,4.0
PED201545,2025-02-28,C100318,Cliente 0319,Vigo,Norte,P029,Mochila portátil,Papelería,4,70.05,280.2,Web,Tarjeta,1.0
PED207052,2025-02-28,C100008,Cliente 0009,Valencia,Levante,P009,Bombilla inteligente,Hogar,2,98.41,196.82,Web,Tarjeta,
PED211335,2025-02-28,C100180,Cliente 0181,Vigo,Norte,P007,Webcam HD,Electrónica,2,152.49,304.98,App móvil,Tarjeta,5.0
PED204267,2025-02-28,C100336,Cliente 0337,Vigo,Norte,P023,Mochila urbana,Moda,2,72.87,145.74,Web,Tarjeta,5.0
PED205876,2025-02-28,C100093,Cliente 0094,Sevilla,Andalucía,P019,Banda elástica,Deporte,1,63.96,63.96,Web,Tarjeta,5.0
PED203310,2025-02-28,C100164,Cliente 0165,Bilbao,Norte,P016,Mancuernas 5kg,Deporte,1,81.39,81.39,Web,PayPal,
PED210179,2025-02-28,C100082,Cliente 0083,Barcelona,Cataluña,P011,Cafetera cápsulas,Hogar,3,184.83,554.49,App móvil,Tarjeta,
PED210038,2025-02-28,C100157,Cliente 0158,Zaragoza,Centro,P003,Ratón inalámbrico,Electrónica,1,119.52,119.52,Marketplace,Transferencia,5.0
PED210911,2025-02-28,C100347,Cliente 0348,Vigo,Norte,P001,Auriculares BT,Electrónica,2,118.29,236.58,Web,Tarjeta,4.0
PED205573,2025-02-28,C100138,Cliente 0139,Sevilla,Andalucía,P005,Altavoz portátil,Electrónica,5,88.09,440.45,Web,Tarjeta,5.0
PED211525,2025-02-28,C100037,Cliente 0038,Palma,Levante,P022,Sudadera capucha,Moda,3,49.44,148.32,Web,Tarjeta,5.0
PED200030,2025-02-28,C100219,Cliente 0220,Vigo,Norte,P029,Mochila portátil,Papelería,4,82.59,330.36,Web,Transferencia,4.0
PED210194,2025-02-28,C100194,Cliente 0195,Vigo,Norte,P022,Sudadera capucha,Moda,1,52.53,52.53,App móvil,Tarjeta,4.0
PED204087,2025-02-28,C100237,Cliente 0238,Bilbao,Norte,P003,Ratón inalámbrico,Electrónica,1,96.34,96.34,Web,Tarjeta,4.0
PED211551,2025-02-28,C100085,Cliente 0086,Murcia,Levante,P017,Botella térmica,Deporte,5,132.87,664.35,App móvil,PayPal,4.0
PED207388,2025-02-28,C100149,Cliente 0150,Madrid,Centro,P001,Auriculares BT,Electrónica,1,102.53,102.53,App móvil,Tarjeta,
PED205388,2025-02-28,C100231,Cliente 0232,Palma,Levante,P015,Esterilla yoga,Deporte,4,111.05,444.2,App móvil,PayPal,
PED211258,2025-02-28,C100194,Cliente 0195,Vigo,Norte,P005,Altavoz portátil,Electrónica,2,87.56,175.12,Web,Tarjeta,5.0
PED211409,2025-02-28,C100138,Cliente 0139,Sevilla,Andalucía,P025,Cinturón cuero,Moda,5,30.92,154.6,App móvil,Tarjeta,4.0
PED201981,2025-02-28,C100170,Cliente 0171,Barcelona,Cataluña,P028,Agenda 2026,Papelería,4,80.76,323.04,Web,PayPal,3.0
PED208368,2025-03-01,C100238,Cliente 0239,Sevilla,Andalucía,P024,Gafas de sol,Moda,2,66.46,132.92,App móvil,Tarjeta,3.0
PED205343,2025-03-01,C100348,Cliente 0349,Barcelona,Cataluña,P006,Powerbank 10000mAh,Electrónica,1,95.7,95.7,Web,Contra reembolso,5.0
PED203198,2025-03-01,C100120,Cliente 0121,Bilbao,Norte,P021,Camiseta algodón,Moda,5,152.33,761.65,App móvil,PayPal,3.0
PED203553,2025-03-01,C100222,Cliente 0223,Murcia,Levante,P025,Cinturón cuero,Moda,4,31.02,124.08,Web,Tarjeta,4.0
PED210643,2025-03-01,C100319,Cliente 0320,Murcia,Levante,P008,"Monitor 24""",Electrónica,1,164.43,164.43,Marketplace,PayPal,4.0
PED205239,2025-03-01,C100322,Cliente 0323,Málaga,Andalucía,P015,Esterilla yoga,Deporte,4,123.58,494.32,Web,PayPal,1.0
PED201560,2025-03-01,C100034,Cliente 0035,Palma,Levante,P012,Set sábanas,Hogar,2,25.94,51.88,Marketplace,Tarjeta,4.0
PED204082,2025-03-01,C100050,Cliente 0051,Murcia,Levante,P009,Bombilla inteligente,Hogar,2,91.33,182.66,Web,Tarjeta,5.0
PED204002,2025-03-01,C100080,Cliente 0081,Vigo,Norte,P025,Cinturón cuero,Moda,1,32.99,32.99,Marketplace,PayPal,3.0
PED209685,2025-03-01,C100069,Cliente 0070,Bilbao,Norte,P016,Mancuernas 5kg,Deporte,1,80.42,80.42,App móvil,Tarjeta,
PED203966,2025-03-01,C100076,Cliente 0077,Sevilla,Andalucía,P017,Botella térmica,Deporte,1,154.57,154.57,App móvil,PayPal,5.0
PED207634,2025-03-01,C100243,Cliente 0244,Málaga,Andalucía,P009,Bombilla inteligente,Hogar,3,100.32,300.96,Web,Tarjeta,3.0
PED207534,2025-03-01,C100232,Cliente 0233,Madrid,Centro,P027,Set bolígrafos,Papelería,2,168.85,337.7,App móvil,Tarjeta,3.0
PED202523,2025-03-01,C100002,Cliente 0003,Málaga,Andalucía,P030,Rotuladores 24u,Papelería,1,135.7,135.7,App móvil,Transferencia,3.0
PED205505,2025-03-01,C100254,Cliente 0255,Málaga,Andalucía,P004,Teclado mecánico,Electrónica,4,119.51,478.04,Marketplace,Tarjeta,4.0
PED202658,2025-03-01,C100303,Cliente 0304,Palma,Levante,P023,Mochila urbana,Moda,4,66.73,266.92,Web,Tarjeta,2.0
PED210677,2025-03-01,C100096,Cliente 0097,Valencia,Levante,P016,Mancuernas 5kg,Deporte,1,86.94,86.94,Web,Tarjeta,4.0
PED201027,2025-03-02,C100144,Cliente 0145,Vigo,Norte,P020,Reloj deportivo,Deporte,1,175.46,175.46,Web,PayPal,4.0
PED201741,2025-03-02,C100179,Cliente 0180,Zaragoza,Centro,P009,Bombilla inteligente,Hogar,2,103.87,207.74,Marketplace,PayPal,4.0
PED205205,2025-03-02,C100226,Cliente 0227,Palma,Levante,P009,Bombilla inteligente,Hogar,3,89.58,268.74,Web,PayPal,3.0
PED202196,2025-03-02,C100148,Cliente 0149,Palma,Levante,P005,Altavoz portátil,Electrónica,1,81.1,81.1,Web,Transferencia,5.0
PED210944,2025-03-02,C100202,Cliente 0203,Bilbao,Norte,P011,Cafetera cápsulas,Hogar,1,168.1,168.1,App móvil,PayPal,5.0
PED202582,2025-03-02,C100252,Cliente 0253,Barcelona,Cataluña,P018,Zapatillas running,Deporte,4,129.78,519.12,Web,Transferencia,5.0
PED210937,2025-03-02,C100142,Cliente 0143,Valencia,Levante,P004,Teclado mecánico,Electrónica,2,108.65,217.3,Web,PayPal,3.0
PED200977,2025-03-02,C100342,Cliente 0343,Málaga,Andalucía,P011,Cafetera cápsulas,Hogar,4,151.89,607.56,App móvil,PayPal,5.0
PED208106,2025-03-02,C100338,Cliente 0339,Valencia,Levante,P011,Cafetera cápsulas,Hogar,2,164.5,329.0,App móvil,Tarjeta,
PED207096,2025-03-02,C100324,Cliente 0325,Vigo,Norte,P005,Altavoz portátil,Electrónica,3,95.24,285.72,Marketplace,Tarjeta,5.0
PED201119,2025-03-02,C100114,Cliente 0115,Zaragoza,Centro,P016,Mancuernas 5kg,Deporte,1,79.4,79.4,Web,Transferencia,4.0
PED206828,2025-03-02,C100028,Cliente 0029,Zaragoza,Centro,P023,Mochila urbana,Moda,1,73.29,73.29,Web,Transferencia,3.0
PED204375,2025-03-02,C100217,Cliente 0218,Madrid,Centro,P002,Cargador USB-C,Electrónica,4,38.23,152.92,Marketplace,PayPal,5.0
PED201711,2025-03-02,C100146,Cliente 0147,Madrid,Centro,P015,Esterilla yoga,Deporte,1,121.39,121.39,Web,PayPal,4.0
PED203792,2025-03-02,C100039,Cliente 0040,Málaga,Andalucía,P029,Mochila portátil,Papelería,1,81.53,81.53,Web,Tarjeta,5.0
PED205707,2025-03-02,C100295,Cliente 0296,Zaragoza,Centro,P006,Powerbank 10000mAh,Electrónica,1,102.33,102.33,Web,PayPal,
